Application ID/ Customer number,Loan No.,Branch,Loan Product,Principal amount,Loan release date,Repayment date,Total Cost,Total Repaid,Loan Interest,Initiation Fee,Penalties
W2052,3,Waiyaki Way,SUPA FAST,8000,3/17/2022,4/16/2022,10400,10400,2400,0,0
W2053,1,Waiyaki Way,SUPA FAST,5000,1/22/2022,2/21/2022,6500,6500,1500,500,0
W2053,2,Waiyaki Way,SUPA FAST,5000,2/18/2022,3/20/2022,6500,6500,1500,0,0
W2053,3,Waiyaki Way,SUPA FAST,5000,3/21/2022,4/20/2022,6500,6500,1500,0,0
W2053,4,Waiyaki Way,SUPA FAST,5000,4/16/2022,5/16/2022,6500,6500,1500,0,0
W2053,5,Waiyaki Way,SUPA FAST,5000,5/13/2022,6/12/2022,6500,6500,1500,0,0
W2053,6,Waiyaki Way,SUPA FAST,5000,6/17/2022,7/17/2022,6500,6500,1500,0,0
W2054,1,Waiyaki Way,SUPA FAST,10000,1/24/2022,2/23/2022,13000,13000,3000,500,0
W2054,2,Waiyaki Way,SUPA FAST,10000,2/16/2022,3/18/2022,13000,13000,3000,0,0
W2054,3,Waiyaki Way,SUPA FAST,15000,3/1/2022,3/31/2022,19500,19500,4500,0,0
W2054,4,Waiyaki Way,SUPA FAST,15000,3/29/2022,4/28/2022,19500,4000,4500,0,4200
W2055,1,Waiyaki Way,SUPA FAST,10000,1/27/2022,2/26/2022,13000,13000,3000,500,0
W2056,1,Waiyaki Way,SUPA FAST,6000,1/27/2022,2/26/2022,7800,7800,1800,500,0
W2056,2,Waiyaki Way,SUPA FAST,6000,2/15/2022,3/17/2022,7800,7800,1800,0,0
W2056,3,Waiyaki Way,SUPA FAST,6000,3/24/2022,4/23/2022,7800,7800,1800,0,0
W2056,4,Waiyaki Way,SUPA FAST,5000,4/30/2022,5/30/2022,6500,6500,1500,0,0
W2056,5,Waiyaki Way,SUPA FAST,5000,6/3/2022,7/3/2022,6500,6500,1500,0,0
W2056,6,Waiyaki Way,SUPA FAST,5000,7/1/2022,7/31/2022,6500,6500,1500,0,0
W2056,7,Waiyaki Way,SUPA FAST,5000,7/27/2022,8/26/2022,6500,6500,1500,0,0
W2056,8,Waiyaki Way,SUPA FAST,5000,9/20/2022,10/20/2022,6500,6500,1500,0,0
W2056,9,Waiyaki Way,SUPA FAST,5000,10/18/2022,11/17/2022,6500,6500,1500,0,0
W2056,10,Waiyaki Way,SUPA FAST,5000,11/15/2022,12/15/2022,6500,6500,1500,0,0
W2056,11,Waiyaki Way,SUPA FAST,5000,12/13/2022,1/12/2023,6500,6500,1500,0,0
W2056,12,Waiyaki Way,SUPA FAST,5000,1/10/2023,2/9/2023,6500,6500,1500,0,0
W2056,13,Waiyaki Way,SUPA FAST,5000,2/7/2023,3/9/2023,6500,6500,1500,0,0
W2056,14,Waiyaki Way,SUPA FAST,5000,3/7/2023,4/6/2023,6500,6500,1500,0,0
W2056,15,Waiyaki Way,SUPA FAST,5000,4/3/2023,5/3/2023,6500,6500,1500,0,0
W2056,16,Waiyaki Way,SUPA FAST,5000,5/1/2023,5/31/2023,6500,6500,1500,0,0
W2056,17,Waiyaki Way,SUPA FAST,5000,5/30/2023,6/29/2023,6500,6500,1500,0,0
W2056,18,Waiyaki Way,SUPA FAST,5000,6/16/2023,7/16/2023,6500,1800,1500,0,300
W2057,1,Waiyaki Way,SUPA FAST,10000,1/29/2022,2/28/2022,13000,13000,3000,500,2800
W2058,1,Waiyaki Way,SUPA FAST,7000,1/29/2022,2/28/2022,9100,9100,2100,500,0
W2058,2,Waiyaki Way,SUPA FAST,7000,2/12/2022,3/14/2022,9100,9100,2100,0,0
W2058,3,Waiyaki Way,SUPA FAST,7000,3/7/2022,4/6/2022,9100,5700,2100,0,1120
W2059,1,Waiyaki Way,SUPA FAST,8000,2/2/2022,3/4/2022,10400,10400,2400,500,0
W2059,2,Waiyaki Way,SUPA FAST,8000,2/21/2022,3/23/2022,10400,10400,2400,0,0
W2059,3,Waiyaki Way,SUPA FAST,8000,3/7/2022,4/6/2022,10400,10400,2400,0,0
W2059,4,Waiyaki Way,SUPA FAST,8000,3/23/2022,4/22/2022,10400,10400,2400,0,0
W2059,5,Waiyaki Way,SUPA FAST,10000,4/20/2022,5/20/2022,13000,13000,3000,0,0
W2059,6,Waiyaki Way,SUPA FAST,10000,5/13/2022,6/12/2022,13000,13000,3000,0,0
W2059,7,Waiyaki Way,SUPA FAST,10000,6/9/2022,7/9/2022,13000,13000,3000,0,0
W2059,8,Waiyaki Way,SUPA FAST,10000,7/6/2022,8/5/2022,13000,13000,3000,0,0
W2059,9,Waiyaki Way,SUPA FAST,10000,8/1/2022,8/31/2022,13000,0,3000,0,2800
W2060,1,Waiyaki Way,SUPA FAST,10000,2/2/2022,3/4/2022,13000,13000,3000,500,0
W2060,2,Waiyaki Way,SUPA FAST,10000,3/18/2022,4/17/2022,13000,13000,3000,0,0
W2060,3,Waiyaki Way,SUPA FAST,15000,4/12/2022,5/12/2022,19500,19500,4500,0,0
W2060,4,Waiyaki Way,SUPA FAST,15000,5/9/2022,6/8/2022,19500,19500,4500,0,0
W2060,5,Waiyaki Way,SUPA FAST,15000,5/31/2022,6/30/2022,19500,19500,4500,0,0
W2060,6,Waiyaki Way,SUPA FAST,20000,6/20/2022,7/20/2022,26000,26000,6000,0,0
W2060,7,Waiyaki Way,SUPA FAST,20000,7/14/2022,8/13/2022,26000,26000,6000,0,0
W2060,8,Waiyaki Way,SUPA FAST,20000,8/11/2022,9/10/2022,26000,26000,6000,0,0
W2060,9,Waiyaki Way,SUPA FAST,25000,9/8/2022,10/7/2022,32500,32500,7500,0,0
W2060,10,Waiyaki Way,SUPA FAST,25000,10/4/2022,11/4/2022,32500,32500,7500,0,0
W2060,11,Waiyaki Way,SUPA FAST,25000,10/29/2022,11/28/2022,32500,32500,7500,0,0
W2060,12,Waiyaki Way,SUPA FAST,25000,11/16/2022,12/16/2022,32500,32500,7500,0,0
W2060,13,Waiyaki Way,SUPA FAST,30000,12/14/2022,1/13/2023,39000,39000,9000,0,0
W2060,14,Waiyaki Way,SUPA FAST,30000,1/13/2023,2/2/2023,39000,39000,9000,0,0
W2060,15,Waiyaki Way,SUPA FAST,25000,2/3/2023,3/5/2023,32500,32500,7500,0,0
W2060,16,Waiyaki Way,SUPA FAST,30000,3/4/2023,4/3/2023,39000,39000,9000,0,0
W2060,17,Waiyaki Way,SUPA FAST,30000,3/24/2023,4/23/2023,39000,39000,9000,0,0
W2060,18,Waiyaki Way,SUPA FAST,35000,4/24/2023,5/24/2023,45500,45500,10500,0,0
W2060,19,Waiyaki Way,SUPA FAST,35000,5/18/2023,6/17/2023,45500,45500,10500,0,0
W2060,20,Waiyaki Way,SUPA FAST,35000,6/16/2023,7/16/2023,45500,45500,10500,0,0
W2060,21,Waiyaki Way,SUPA FAST,40000,7/12/2023,8/11/2023,52000,52000,12000,0,0
W2061,1,Waiyaki Way,SUPA FAST,3000,2/3/2022,3/5/2022,3900,3900,900,500,0
W2061,2,Waiyaki Way,SUPA FAST,3000,3/1/2022,3/31/2022,3900,2120,900,0,840
W2062,1,Waiyaki Way,SUPA FAST,10000,2/7/2022,3/9/2022,13000,13000,3000,500,0
W2062,2,Waiyaki Way,SUPA FAST,10000,3/1/2022,3/31/2022,13000,13000,3000,0,0
W2062,3,Waiyaki Way,SUPA FAST,10000,3/28/2022,4/27/2022,13000,13000,3000,0,0
W2062,4,Waiyaki Way,SUPA FAST,10000,4/19/2022,5/19/2022,13000,13000,3000,0,0
W2062,5,Waiyaki Way,SUPA FAST,10000,5/18/2022,6/17/2022,13000,13000,3000,0,0
W2062,6,Waiyaki Way,SUPA FAST,10000,6/14/2022,7/14/2022,13000,13000,3000,0,0
W2062,7,Waiyaki Way,SUPA FAST,10000,7/12/2022,8/11/2022,13000,13000,3000,0,0
W2062,8,Waiyaki Way,SUPA FAST,10000,8/4/2022,9/3/2022,13000,0,3000,0,2800
W2063,1,Waiyaki Way,SUPA FAST,5000,2/9/2022,3/11/2022,6500,6500,1500,500,0
W2063,2,Waiyaki Way,SUPA FAST,5000,3/11/2022,4/10/2022,6500,6500,1500,0,0
W2063,3,Waiyaki Way,SUPA FAST,5000,4/7/2022,5/7/2022,6500,6500,1500,0,0
W2063,4,Waiyaki Way,SUPA FAST,7000,5/6/2022,6/5/2022,9100,9100,2100,0,0
W2063,5,Waiyaki Way,SUPA FAST,7000,6/3/2022,7/3/2022,9100,9100,2100,0,0
W2063,6,Waiyaki Way,SUPA FAST,7000,7/1/2022,7/31/2022,9100,9100,2100,0,0
W2063,7,Waiyaki Way,SUPA FAST,7000,7/29/2022,8/28/2022,9100,9100,2100,0,0
W2063,8,Waiyaki Way,SUPA FAST,5000,8/30/2022,9/29/2022,6500,6500,1500,0,0
W2064,1,Waiyaki Way,SUPA FAST,4000,2/10/2022,3/12/2023,5200,5420,1200,500,1120
W2065,1,Waiyaki Way,SUPA FAST,3000,2/10/2022,3/12/2022,3900,3900,900,500,0
W2065,2,Waiyaki Way,SUPA FAST,3000,3/7/2022,4/6/2022,3900,3900,900,0,0
W2065,3,Waiyaki Way,SUPA FAST,3000,4/4/2022,5/4/2022,3900,3900,900,0,0
W2065,4,Waiyaki Way,SUPA FAST,5000,4/5/2022,5/4/2022,6500,6500,1500,0,0
W2065,5,Waiyaki Way,SUPA FAST,5000,5/31/2022,6/30/2022,6500,6500,1500,0,0
W2065,6,Waiyaki Way,SUPA FAST,5000,6/28/2022,7/28/2022,6500,6500,1500,0,0
W2065,7,Waiyaki Way,SUPA FAST,5000,7/26/2022,8/25/2022,6500,6500,1500,0,0
W2066,1,Waiyaki Way,SUPA FAST,10000,2/10/2022,3/12/2022,13000,13000,3000,500,0
W2066,2,Waiyaki Way,SUPA FAST,10000,3/9/2022,4/8/2022,13000,13000,3000,0,0
W2066,3,Waiyaki Way,SUPA FAST,10000,4/6/2022,4/6/2022,13000,13000,3000,0,0
W2066,4,Waiyaki Way,SUPA FAST,10000,5/5/2022,6/4/2022,13000,13000,3000,0,0
W2066,5,Waiyaki Way,SUPA FAST,10000,5/31/2022,6/30/2022,13000,13000,3000,0,0
W2066,6,Waiyaki Way,SUPA FAST,15000,6/27/2022,7/27/2022,19500,19500,4500,0,0
W2066,7,Waiyaki Way,SUPA FAST,15000,7/22/2022,8/21/2022,19500,12850,4500,0,4200
W2067,1,Waiyaki Way,SUPA FAST,10000,2/11/2022,3/13/2022,13000,13000,3000,500,0
W2067,2,Waiyaki Way,SUPA FAST,10000,2/28/2022,3/30/2022,13000,13000,3000,0,0
W2067,3,Waiyaki Way,SUPA FAST,10000,3/23/2022,4/22/2022,13000,13000,3000,0,0
W2067,4,Waiyaki Way,SUPA FAST,15000,3/31/2022,4/30/2022,19500,19500,4500,0,0
W2067,5,Waiyaki Way,SUPA FAST,15000,4/11/2022,5/11/2022,19500,19500,4500,0,0
W2067,6,Waiyaki Way,SUPA FAST,15000,4/23/2022,5/23/2022,19500,19500,4500,0,0
W2067,7,Waiyaki Way,SUPA FAST,15000,5/9/2022,6/8/2022,19500,19500,4500,0,0
W2067,8,Waiyaki Way,SUPA FAST,20000,5/18/2022,6/17/2022,26000,26000,6000,0,0
W2067,9,Waiyaki Way,SUPA FAST,20000,6/6/2022,7/6/2022,26000,26000,6000,0,0
W2067,10,Waiyaki Way,SUPA FAST,25000,6/28/2022,7/28/2022,32500,32500,7500,0,0
W2067,11,Waiyaki Way,SUPA FAST,25000,7/15/2022,8/14/2022,32500,32500,7500,0,0
W2067,12,Waiyaki Way,SUPA FAST,25000,8/5/2022,9/4/2022,32500,32500,7500,0,0
W2067,13,Waiyaki Way,SUPA FAST,25000,9/6/2022,10/6/2022,32500,32500,7500,0,0
W2067,14,Waiyaki Way,SUPA FAST,25000,10/4/2022,11/3/2022,32500,32500,7500,0,0
W2067,15,Waiyaki Way,SUPA FAST,25000,11/2/2022,12/2/2022,32500,32500,7500,0,0
W2067,16,Waiyaki Way,SUPA FAST,25000,12/6/2022,1/5/2023,32500,32500,7500,0,0
W2068,1,Waiyaki Way,SUPA FAST,5000,2/11/2022,3/13/2022,6500,6500,1500,500,0
W2068,2,Waiyaki Way,SUPA FAST,5000,3/12/2022,4/11/2022,6500,6500,1500,0,0
W2068,3,Waiyaki Way,SUPA FAST,5000,4/8/2022,5/8/2022,6500,6500,1500,0,0
W2068,4,Waiyaki Way,SUPA FAST,5000,5/6/2022,6/5/2022,6500,6500,1500,0,0
W2068,5,Waiyaki Way,SUPA FAST,5000,6/3/2022,7/3/2022,6500,6500,1500,0,0
W2068,6,Waiyaki Way,SUPA FAST,5000,11/12/2022,12/12/2022,6500,6500,1500,0,0
W2068,7,Waiyaki Way,SUPA FAST,5000,12/7/2022,1/6/2023,6500,6500,1500,0,0
W2068,8,Waiyaki Way,SUPA FAST,5000,1/6/2023,2/5/2023,6500,6500,1500,0,0
W2068,9,Waiyaki Way,SUPA FAST,5000,2/6/2023,3/8/2023,6500,600,1500,0,800
W2069,1,Waiyaki Way,SUPA FAST,10000,2/12/2022,3/14/2022,13000,13000,3000,500,0
W2069,2,Waiyaki Way,SUPA FAST,10000,3/14/2022,4/13/2022,13000,13000,3000,0,0
W2069,3,Waiyaki Way,SUPA FAST,10000,4/12/2022,5/12/2022,13000,13000,3000,0,0
W2069,4,Waiyaki Way,SUPA FAST,10000,5/7/2022,6/6/2022,13000,13000,3000,0,0
W2069,5,Waiyaki Way,SUPA FAST,10000,6/6/2022,7/6/2022,13000,13000,3000,0,0
W2069,6,Waiyaki Way,SUPA FAST,10000,7/2/2022,8/1/2022,13000,13000,3000,0,0
W2070,1,Waiyaki Way,SUPA FAST,10000,2/14/2022,3/16/2022,13000,13000,3000,500,0
W2070,2,Waiyaki Way,SUPA FAST,10000,3/10/2022,4/9/2022,13000,13000,3000,0,0
W2070,3,Waiyaki Way,SUPA FAST,10000,3/24/2022,4/23/2022,13000,13000,3000,0,0
W2070,4,Waiyaki Way,SUPA FAST,15000,4/20/2022,5/20/2022,19500,19500,4500,0,0
W2070,5,Waiyaki Way,SUPA FAST,15000,5/16/2022,6/15/2022,19500,19500,4500,0,0
W2070,6,Waiyaki Way,SUPA FAST,15000,6/13/2022,7/13/2022,19500,19500,4500,0,0
W2070,7,Waiyaki Way,SUPA FAST,15000,7/21/2022,8/20/2022,19500,19500,4500,0,0
W2070,8,Waiyaki Way,SUPA FAST,10000,8/17/2022,9/16/2022,13000,13000,3000,0,0
W2070,9,Waiyaki Way,SUPA FAST,15000,9/30/2022,10/30/2022,19500,19500,4500,0,0
W2070,10,Waiyaki Way,SUPA FAST,15000,10/17/2022,11/16/2022,19500,19500,4500,0,0
W2070,11,Waiyaki Way,SUPA FAST,15000,11/10/2022,12/10/2022,19500,19500,4500,0,0
W2070,12,Waiyaki Way,SUPA FAST,15000,12/2/2022,1/1/2023,19500,19500,4500,0,0
W2070,13,Waiyaki Way,SUPA FAST,15000,1/7/2023,2/6/2023,19500,19500,4500,0,0
W2070,14,Waiyaki Way,SUPA FAST,15000,1/30/2023,3/1/2023,19500,19500,4500,0,0
W2070,15,Waiyaki Way,SUPA FAST,15000,2/18/2023,3/20/2023,19500,19500,4500,0,0
W2070,16,Waiyaki Way,SUPA FAST,15000,3/18/2023,4/17/2023,19500,19500,4500,0,0
W2070,17,Waiyaki Way,SUPA FAST,20000,4/17/2023,5/17/2023,26000,26000,6000,0,0
W2070,18,Waiyaki Way,SUPA FAST,20000,5/15/2023,6/14/2023,26000,26000,6000,0,0
W2070,19,Waiyaki Way,SUPA FAST,20000,5/31/2023,6/30/2023,26000,26000,6000,0,0
W2070,20,Waiyaki Way,SUPA FAST,20000,6/20/2023,7/20/2023,26000,26000,6000,0,0
W2070,21,Waiyaki Way,SUPA FAST,20000,7/14/2023,8/13/2023,26000,26000,6000,0,0
W2071,1,Waiyaki Way,SUPA FAST,5000,2/16/2022,3/18/2022,6500,6500,1500,500,0
W2071,2,Waiyaki Way,SUPA FAST,5000,3/18/2022,4/17/2022,6500,6500,1500,0,0
W2071,3,Waiyaki Way,SUPA FAST,5000,4/19/2022,5/19/2022,6500,6500,1500,0,0
W2071,4,Waiyaki Way,SUPA FAST,5000,5/16/2022,6/15/2022,6500,6500,1500,0,0
W2071,5,Waiyaki Way,SUPA FAST,5000,6/7/2022,7/7/2022,6500,6500,1500,0,0
W2071,6,Waiyaki Way,SUPA FAST,5000,7/6/2022,8/5/2022,6500,6500,1500,0,0
W2072,1,Waiyaki Way,SUPA FAST,8000,2/16/2022,3/18/2022,10400,10400,2400,500,0
W2072,2,Waiyaki Way,SUPA FAST,8000,3/10/2022,4/9/2022,10400,4000,2400,0,1280
W2073,1,Waiyaki Way,SUPA FAST,7000,2/19/2022,3/21/2022,9100,9100,2100,500,0
W2073,2,Waiyaki Way,SUPA FAST,7000,3/18/2022,4/17/2022,9100,9100,2100,0,0
W2073,3,Waiyaki Way,SUPA FAST,7000,4/13/2022,5/13/2022,9100,9100,2100,0,0
W2073,4,Waiyaki Way,SUPA FAST,8000,5/10/2022,6/9/2022,10400,10400,2400,0,0
W2073,5,Waiyaki Way,SUPA FAST,8000,6/6/2022,7/6/2022,10400,10400,2400,0,0
W2073,6,Waiyaki Way,SUPA FAST,8000,7/4/2022,8/3/2022,10400,10400,2400,0,0
W2073,7,Waiyaki Way,SUPA FAST,8000,8/1/2022,8/31/2022,10400,10400,2400,0,0
W2074,1,Waiyaki Way,SUPA FAST,5000,2/23/2022,3/22/2022,6500,6500,1500,500,0
W2074,2,Waiyaki Way,SUPA FAST,5000,6/17/2022,7/17/2022,6500,6500,1500,0,0
W2074,3,Waiyaki Way,SUPA FAST,5000,7/14/2022,8/13/2022,6500,6500,1500,0,0
W2074,4,Waiyaki Way,SUPA FAST,5000,8/11/2022,9/10/2022,6500,6500,1500,0,0
W2075,1,Waiyaki Way,SUPA FAST,6500,2/24/2022,3/26/2022,8450,8450,1950,500,0
W2075,2,Waiyaki Way,SUPA FAST,6500,3/25/2022,4/24/2022,8450,1100,1950,0,390
W2076,1,Waiyaki Way,SUPA FAST,5000,3/1/2022,3/31/2022,6500,6500,1500,500,0
W2076,2,Waiyaki Way,SUPA FAST,5000,3/21/2022,4/20/2022,6500,6500,1500,0,0
W2076,3,Waiyaki Way,SUPA FAST,5000,4/7/2022,5/7/2022,6500,6500,1500,0,0
W2076,4,Waiyaki Way,SUPA FAST,5000,4/25/2022,5/25/2022,6500,6500,1500,0,0
W2076,5,Waiyaki Way,SUPA FAST,7000,5/20/2022,6/19/2022,9100,9100,2100,0,0
W2076,6,Waiyaki Way,SUPA FAST,7000,6/14/2022,7/14/2022,9100,9100,2100,0,0
W2076,7,Waiyaki Way,SUPA FAST,7000,7/8/2022,8/7/2022,9100,0,2100,0,1120
W2077,1,Waiyaki Way,SUPA FAST,8000,3/3/2022,4/2/2022,10400,10400,2400,500,0
W2077,2,Waiyaki Way,SUPA FAST,8000,4/1/2022,5/1/2022,10400,5550,2400,0,1280
W2078,1,Waiyaki Way,SUPA FAST,5000,3/4/2022,4/3/2022,6500,6500,1500,500,0
W2078,2,Waiyaki Way,SUPA FAST,5000,3/31/2022,4/30/2022,6500,6500,1500,0,0
W2078,3,Waiyaki Way,SUPA FAST,5000,4/28/2022,5/27/2022,6500,6500,1500,0,0
W2078,4,Waiyaki Way,SUPA FAST,8000,5/23/2022,6/22/2022,10400,10400,2400,0,0
W2078,5,Waiyaki Way,SUPA FAST,8000,6/20/2022,7/20/2022,10400,10400,2400,0,0
W2078,6,Waiyaki Way,SUPA FAST,8000,7/15/2022,8/14/2022,10400,10400,2400,0,0
W2078,7,Waiyaki Way,SUPA FAST,8000,8/4/2022,9/3/2022,10400,500,2400,0,1280
W2079,1,Waiyaki Way,SUPA FAST,5000,3/8/2022,4/7/2022,6500,6500,1500,500,0
W2079,2,Waiyaki Way,SUPA FAST,5000,4/1/2022,5/1/2022,6500,6500,1500,0,0
W2079,3,Waiyaki Way,SUPA FAST,5000,4/28/2022,5/28/2022,6500,6500,1500,0,0
W2079,4,Waiyaki Way,SUPA FAST,5000,5/26/2022,6/25/2022,6500,6500,1500,0,0
W2079,5,Waiyaki Way,SUPA FAST,8000,6/22/2022,7/22/2022,10400,10400,2400,0,0
W2079,6,Waiyaki Way,SUPA FAST,8000,7/21/2022,8/20/2022,10400,3230,2400,0,1280
W2080,1,Waiyaki Way,SUPA FAST,8000,3/21/2022,4/20/2022,10400,10400,2400,500,0
W2081,1,Waiyaki Way,SUPA FAST,8000,3/21/2022,4/20/2022,10400,0,2400,500,2240
W2082,1,Waiyaki Way,SUPA FAST,4000,3/25/2022,4/24/2022,5200,5200,1200,500,0
W2082,2,Waiyaki Way,SUPA FAST,4000,4/7/2022,5/7/2022,5200,5200,1200,0,0
W2082,3,Waiyaki Way,SUPA FAST,4000,4/30/2022,5/30/2022,5200,895,1200,0,640
W2083,1,Waiyaki Way,SUPA FAST,10000,3/29/2022,4/28/2022,13000,13000,3000,500,0
W2083,2,Waiyaki Way,SUPA FAST,10000,4/20/2022,5/20/2022,13000,13000,3000,0,0
W2083,3,Waiyaki Way,SUPA FAST,10000,5/17/2022,6/16/2022,13000,13000,3000,0,0
W2083,4,Waiyaki Way,SUPA FAST,10000,6/14/2022,7/14/2022,13000,13000,3000,0,0
W2083,5,Waiyaki Way,SUPA FAST,10000,7/9/2022,8/8/2022,13000,13000,3000,0,0
W2083,6,Waiyaki Way,SUPA FAST,10000,8/3/2022,9/2/2022,13000,13000,3000,0,0
W2083,7,Waiyaki Way,SUPA FAST,10000,9/7/2022,10/7/2022,13000,13000,3000,0,0
W2084,1,Waiyaki Way,SUPA FAST,5000,3/29/2022,4/28/2022,6500,6500,1500,500,0
W2084,2,Waiyaki Way,SUPA FAST,5000,4/20/2022,5/20/2022,6500,6500,1500,0,0
W2084,3,Waiyaki Way,SUPA FAST,5000,5/10/2022,6/9/2022,6500,6500,1500,0,0
W2084,4,Waiyaki Way,SUPA FAST,10000,5/23/2022,6/22/2022,13000,13000,3000,0,0
W2084,5,Waiyaki Way,SUPA FAST,10000,6/16/2022,7/16/2022,13000,13000,3000,0,0
W2084,6,Waiyaki Way,SUPA FAST,10000,7/9/2022,8/8/2022,13000,13000,3000,0,0
W2084,7,Waiyaki Way,SUPA FAST,10000,7/29/2022,8/28/2022,13000,13000,3000,0,0
W2084,8,Waiyaki Way,SUPA FAST,10000,8/22/2022,9/21/2022,13000,13000,3000,0,0
W2085,1,Waiyaki Way,SUPA FAST,5000,3/30/2022,4/29/2022,6500,6500,1500,500,0
W2085,2,Waiyaki Way,SUPA FAST,5000,4/19/2022,5/19/2022,6500,6500,1500,0,800
W2086,1,Waiyaki Way,SUPA FAST,7000,4/4/2022,5/4/2022,9100,965,2100,500,1120
W2087,1,Waiyaki Way,SUPA FAST,10000,4/4/2022,5/4/2022,13000,13000,3000,500,0
W2087,2,Waiyaki Way,SUPA FAST,10000,6/7/2022,7/7/2022,13000,13000,3000,0,0
W2087,3,Waiyaki Way,SUPA FAST,10000,7/4/2022,8/3/2022,13000,13000,3000,0,0
W2088,1,Waiyaki Way,SUPA FAST,10000,4/5/2022,5/5/2022,13000,13000,3000,500,0
W2088,2,Waiyaki Way,SUPA FAST,10000,5/5/2022,6/4/2022,13000,13000,3000,0,0
W2088,3,Waiyaki Way,SUPA FAST,10000,6/3/2022,7/3/2023,13000,13000,3000,0,0
W2088,4,Waiyaki Way,SUPA FAST,10000,7/2/2022,8/1/2022,13000,13000,3000,0,0
W2088,5,Waiyaki Way,SUPA FAST,10000,7/27/2022,8/26/2022,13000,3000,3000,0,2800
W2089,1,Waiyaki Way,SUPA FAST,6000,4/6/2022,5/6/2022,7800,2690,1800,500,960
W2090,1,Waiyaki Way,SUPA FAST,7000,4/6/2022,5/6/2022,9100,9100,2100,500,0
W2090,2,Waiyaki Way,SUPA FAST,7000,4/30/2022,5/30/2022,9100,9100,2100,0,0
W2090,3,Waiyaki Way,SUPA FAST,7000,5/20/2022,6/19/2022,9100,9100,2100,0,0
W2090,4,Waiyaki Way,SUPA FAST,12000,6/4/2022,7/4/2022,15600,15600,3600,0,0
W2090,5,Waiyaki Way,SUPA FAST,12000,7/2/2022,8/1/2022,15600,15600,3600,0,0
W2090,6,Waiyaki Way,SUPA FAST,12000,7/28/2022,8/27/2022,15600,6502,3600,0,720
W2091,1,Waiyaki Way,SUPA FAST,5000,4/6/2022,5/6/2022,6500,6500,1500,500,0
W2091,2,Waiyaki Way,SUPA FAST,5000,5/4/2022,6/3/2022,6500,6500,1500,0,0
W2091,3,Waiyaki Way,SUPA FAST,5000,6/2/2022,7/2/2022,6500,6500,1500,0,0
W2091,4,Waiyaki Way,SUPA FAST,8000,6/30/2022,7/30/2022,10400,10400,2400,0,0
W2092,1,Waiyaki Way,SUPA FAST,5000,4/8/2022,5/8/2022,6500,6500,1500,500,0
W2092,2,Waiyaki Way,SUPA FAST,5000,4/30/2022,5/30/2022,6500,6500,1500,0,0
W2092,3,Waiyaki Way,SUPA FAST,5000,5/24/2022,6/23/2022,6500,6500,1500,0,0
W2092,4,Waiyaki Way,SUPA FAST,10000,6/4/2022,7/4/2022,13000,13000,3000,0,0
W2092,5,Waiyaki Way,SUPA FAST,10000,6/11/2022,7/11/2022,13000,13000,3000,0,0
W2092,6,Waiyaki Way,SUPA FAST,10000,6/15/2022,7/15/2022,13000,13000,3000,0,0
W2092,7,Waiyaki Way,SUPA FAST,15000,6/27/2022,7/27/2022,19500,0,4500,0,2400
W2093,1,Waiyaki Way,SUPA FAST,10000,4/9/2022,5/9/2022,13000,13000,3000,500,0
W2093,2,Waiyaki Way,SUPA FAST,10000,5/5/2022,6/4/2022,13000,13000,3000,0,0
W2093,3,Waiyaki Way,SUPA FAST,10000,5/31/2022,6/30/2022,13000,13000,3000,0,0
W2093,4,Waiyaki Way,SUPA FAST,10000,6/25/2022,7/25/2022,13000,13000,3000,0,0
W2093,5,Waiyaki Way,SUPA FAST,10000,7/22/2022,8/21/2022,13000,13000,3000,0,0
W2094,1,Waiyaki Way,SUPA FAST,10000,4/11/2022,5/11/2022,13000,13000,3000,500,0
W2094,2,Waiyaki Way,SUPA FAST,10000,5/9/2022,6/8/2022,13000,13000,3000,0,0
W2094,3,Waiyaki Way,SUPA FAST,10000,5/27/2022,6/26/2022,13000,13000,3000,0,0
W2094,4,Waiyaki Way,SUPA FAST,15000,6/17/2022,7/17/2022,19500,19500,4500,0,0
W2094,5,Waiyaki Way,SUPA FAST,15000,7/14/2022,8/13/2022,19500,19500,4500,0,0
W2094,6,Waiyaki Way,SUPA FAST,15000,8/4/2022,9/3/2022,19500,15180,4500,0,4200
W2095,1,Waiyaki Way,SUPA FAST,1000,4/11/2022,5/11/2022,13000,13000,3000,500,0
W2095,2,Waiyaki Way,SUPA FAST,1000,5/6/2022,6/5/2022,13000,13000,3000,0,0
W2095,3,Waiyaki Way,SUPA FAST,1000,6/2/2022,7/2/2022,13000,13000,3000,0,0
W2095,4,Waiyaki Way,SUPA FAST,15000,6/23/2022,7/23/2022,19500,19500,4500,0,0
W2095,5,Waiyaki Way,SUPA FAST,15000,7/20/2022,8/19/2022,19500,19500,4500,0,0
W2095,6,Waiyaki Way,SUPA FAST,15000,8/16/2022,9/15/2022,19500,19500,4500,0,0
W2095,7,Waiyaki Way,SUPA FAST,15000,9/14/2022,10/14/2022,19500,19500,4500,0,0
W2095,8,Waiyaki Way,SUPA FAST,15000,10/12/2022,11/11/2022,19500,19500,4500,0,0
W2095,9,Waiyaki Way,SUPA FAST,15000,11/9/2022,12/9/2022,19500,19500,4500,0,0
W2095,10,Waiyaki Way,SUPA FAST,15000,12/13/2022,1/12/2023,19500,19500,4500,0,0
